,age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,nation_jersey_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
5788,0.25,0.3055555555555556,0.23809523809523808,0.4,0.5,0.014511998482405388,0.006396588486140725,0.0,0.5,0.5,0.015260640670094373,0.08163265306122448,0.2857142857142857,0.27586206896551724,0.5294117647058824,0.7209302325581395,0.6395348837209303,0.7037037037037037,0.627906976744186,0.6703296703296703,0.7619047619047619,0.7590361445783133,0.45,0.6785714285714286,0.7702702702702703,0.7407407407407407,0.7837837837837838,0.27450980392156865,0.7066666666666667,0.6714285714285714,0.8461538461538461,0.7532467532467533,0.6557377049180327,0.7126436781609196,0.6153846153846154,0.35714285714285715,0.6703296703296703,0.6623376623376623,0.775,0.5277777777777778,0.1839080459770115,0.21686746987951808,0.18292682926829268,0.13636363636363635,0.05555555555555555,0.12359550561797752,0.14772727272727273,0.07865168539325842
5793,0.2,0.7222222222222222,0.5952380952380952,0.4,0.5,0.01261500521673148,0.017057569296375266,0.0,0.5,0.25,0.013722786386913885,0.02040816326530612,0.42857142857142855,0.4827586206896552,0.38823529411764707,0.18604651162790697,0.7325581395348837,0.6049382716049383,0.19767441860465115,0.4725274725274725,0.23809523809523808,0.39759036144578314,0.5875,0.5714285714285714,0.527027027027027,0.49382716049382713,0.4189189189189189,0.39215686274509803,0.5333333333333333,0.05714285714285714,0.6461538461538462,0.6103896103896104,0.6721311475409836,0.3218390804597701,0.6282051282051282,0.7261904761904762,0.26373626373626374,0.37662337662337664,0.3875,0.4722222222222222,0.6896551724137931,0.7590361445783133,0.7317073170731707,0.13636363636363635,0.06666666666666667,0.10112359550561797,0.11363636363636363,0.12359550561797752
5854,0.3,0.5833333333333334,0.4523809523809524,0.4,0.4722222222222222,0.011666508583894527,0.010660980810234541,0.0,0.5,0.25,0.010134459726159414,0.16326530612244897,0.5714285714285714,0.034482758620689655,0.24705882352941178,0.26744186046511625,0.6976744186046512,0.5432098765432098,0.23255813953488372,0.4725274725274725,0.14285714285714285,0.1686746987951807,0.4125,0.5357142857142857,0.5945945945945946,0.4567901234567901,0.5540540540540541,0.23529411764705882,0.5866666666666667,0.42857142857142855,0.8615384615384616,0.6753246753246753,0.639344262295082,0.26436781609195403,0.7307692307692307,0.7261904761904762,0.37362637362637363,0.2727272727272727,0.3,0.625,0.6781609195402298,0.7469879518072289,0.7560975609756098,0.06818181818181818,0.13333333333333333,0.056179775280898875,0.06818181818181818,0.11235955056179775
5857,0.25,0.6111111111111112,0.6904761904761905,0.4,0.4444444444444444,0.009769515318220621,0.008528784648187633,0.0,0.25,0.0,0.008596605442978926,0.0,0.42857142857142855,0.5172413793103449,0.07058823529411765,0.11627906976744186,0.10465116279069768,0.37037037037037035,0.1511627906976744,0.12087912087912088,0.05952380952380952,0.1566265060240964,0.4125,0.13095238095238096,0.3783783783783784,0.5061728395061729,0.6081081081081081,0.27450980392156865,0.41333333333333333,0.3,0.6461538461538462,0.2987012987012987,0.6557377049180327,0.11494252873563218,0.038461538461538464,0.09523809523809523,0.08791208791208792,0.16883116883116883,0.1625,0.05555555555555555,0.13793103448275862,0.07228915662650602,0.08536585365853659,0.8068181818181818,0.6666666666666666,0.6629213483146067,0.75,0.8314606741573034
5874,0.3,0.3888888888888889,0.14285714285714285,0.4,0.4444444444444444,0.01261500521673148,0.017057569296375266,0.0,0.5,0.5,0.012697550198126894,0.061224489795918366,0.42857142857142855,0.4482758620689655,0.6588235294117647,0.6976744186046512,0.5,0.6419753086419753,0.5930232558139535,0.7472527472527473,0.7023809523809523,0.7349397590361446,0.575,0.6071428571428571,0.7837837837837838,0.8641975308641975,0.7432432432432432,0.43137254901960786,0.72,0.6714285714285714,0.3384615384615385,0.7012987012987013,0.3770491803278688,0.6781609195402298,0.6025641025641025,0.32142857142857145,0.6813186813186813,0.6363636363636364,0.6,0.625,0.2988505747126437,0.24096385542168675,0.35365853658536583,0.09090909090909091,0.13333333333333333,0.12359550561797752,0.06818181818181818,0.07865168539325842
5879,0.25,0.75,0.47619047619047616,0.4,0.4444444444444444,0.011666508583894527,0.023454157782515993,0.0,0.5,0.25,0.01321016829252039,0.2653061224489796,0.14285714285714285,0.7241379310344828,0.38823529411764707,0.46511627906976744,0.7325581395348837,0.7407407407407407,0.4069767441860465,0.6263736263736264,0.5238095238095238,0.26506024096385544,0.7125,0.6785714285714286,0.3783783783783784,0.4074074074074074,0.40540540540540543,0.4117647058823529,0.41333333333333333,0.5142857142857142,0.46153846153846156,0.5194805194805194,0.5737704918032787,0.39080459770114945,0.6794871794871795,0.7142857142857143,0.5384615384615384,0.5844155844155844,0.375,0.6527777777777778,0.6896551724137931,0.7469879518072289,0.7560975609756098,0.07954545454545454,0.08888888888888889,0.11235955056179775,0.06818181818181818,0.0449438202247191
5910,0.3,0.75,0.5476190476190477,0.4,0.4166666666666667,0.011666508583894527,0.014925373134328358,0.0,0.5,0.25,0.00808398734858543,0.05102040816326531,0.2857142857142857,0.034482758620689655,0.27058823529411763,0.12790697674418605,0.7093023255813954,0.6419753086419753,0.2441860465116279,0.5054945054945055,0.20238095238095238,0.18072289156626506,0.6125,0.5714285714285714,0.44594594594594594,0.38271604938271603,0.4864864864864865,0.3333333333333333,0.4533333333333333,0.14285714285714285,0.7846153846153846,0.6103896103896104,0.7213114754098361,0.1724137931034483,0.7435897435897436,0.6785714285714286,0.2087912087912088,0.44155844155844154,0.2625,0.5694444444444444,0.6781609195402298,0.7108433734939759,0.7073170731707317,0.125,0.13333333333333333,0.1348314606741573,0.13636363636363635,0.07865168539325842
5936,0.2,0.6944444444444444,0.6428571428571429,0.4,0.4166666666666667,0.01261500521673148,0.03624733475479744,0.0,0.5,0.5,0.013722786386913885,0.16326530612244897,0.42857142857142855,0.7241379310344828,0.6470588235294118,0.7093023255813954,0.5,0.6666666666666666,0.5116279069767442,0.7582417582417582,0.6428571428571429,0.6626506024096386,0.5375,0.6071428571428571,0.8783783783783784,0.9629629629629629,0.6621621621621622,0.39215686274509803,0.64,0.6857142857142857,0.5076923076923077,0.6883116883116883,0.7540983606557377,0.5402298850574713,0.5512820512820513,0.30952380952380953,0.6923076923076923,0.5584415584415584,0.4,0.5138888888888888,0.3103448275862069,0.3493975903614458,0.23170731707317074,0.125,0.1,0.056179775280898875,0.056818181818181816,0.1348314606741573
5951,0.3,0.3333333333333333,0.5,0.4,0.4166666666666667,0.010718011951057574,0.0042643923240938165,0.0,0.75,0.5,0.009621841631765918,0.23469387755102042,0.14285714285714285,0.7586206896551724,0.6941176470588235,0.5813953488372093,0.5348837209302325,0.6666666666666666,0.6162790697674418,0.7252747252747253,0.7142857142857143,0.40963855421686746,0.5875,0.6666666666666666,0.7702702702702703,0.8641975308641975,0.6891891891891891,0.5098039215686274,0.6133333333333333,0.7571428571428571,0.5384615384615384,0.7532467532467533,0.5573770491803278,0.632183908045977,0.7564102564102564,0.6666666666666666,0.6593406593406593,0.5584415584415584,0.5625,0.5277777777777778,0.6781609195402298,0.6626506024096386,0.6951219512195121,0.07954545454545454,0.1111111111111111,0.1348314606741573,0.06818181818181818,0.0898876404494382
5963,0.4,0.6944444444444444,0.5714285714285714,0.4,0.3888888888888889,0.010718011951057574,0.006396588486140725,0.0,0.25,0.25,0.009109223537372422,0.01020408163265306,0.5714285714285714,0.4827586206896552,0.4117647058823529,0.32558139534883723,0.7209302325581395,0.5679012345679012,0.47674418604651164,0.45054945054945056,0.34523809523809523,0.39759036144578314,0.5,0.4880952380952381,0.5135135135135135,0.4567901234567901,0.4189189189189189,0.35294117647058826,0.3466666666666667,0.5714285714285714,0.8769230769230769,0.5064935064935064,0.7377049180327869,0.47126436781609193,0.8333333333333334,0.7261904761904762,0.3076923076923077,0.38961038961038963,0.25,0.4861111111111111,0.7126436781609196,0.6506024096385542,0.6463414634146342,0.06818181818181818,0.08888888888888889,0.0898876404494382,0.10227272727272728,0.1348314606741573
5985,0.35,0.5555555555555556,0.7142857142857143,0.4,0.3888888888888889,0.008821018685383666,0.0042643923240938165,0.0,0.25,0.0,0.0075713692541919345,0.15306122448979592,0.42857142857142855,0.0,0.12941176470588237,0.10465116279069768,0.08139534883720931,0.2839506172839506,0.1744186046511628,0.15384615384615385,0.09523809523809523,0.08433734939759036,0.325,0.15476190476190477,0.3918918918918919,0.41975308641975306,0.36486486486486486,0.4117647058823529,0.25333333333333335,0.35714285714285715,0.5692307692307692,0.2987012987012987,0.5737704918032787,0.09195402298850575,0.23076923076923078,0.14285714285714285,0.03296703296703297,0.45454545454545453,0.1625,0.3888888888888889,0.034482758620689655,0.0963855421686747,0.10975609756097561,0.75,0.7222222222222222,0.7303370786516854,0.7613636363636364,0.7528089887640449
5995,0.3,0.3055555555555556,0.2619047619047619,0.4,0.3888888888888889,0.01261500521673148,0.008528784648187633,0.0,0.5,0.5,0.009621841631765918,0.20408163265306123,0.2857142857142857,0.5862068965517241,0.6588235294117647,0.5813953488372093,0.4069767441860465,0.6666666666666666,0.6627906976744186,0.7362637362637363,0.6071428571428571,0.5421686746987951,0.625,0.6666666666666666,0.8513513513513513,0.8024691358024691,0.6891891891891891,0.37254901960784315,0.8666666666666667,0.5285714285714286,0.3230769230769231,0.7532467532467533,0.4098360655737705,0.6091954022988506,0.4230769230769231,0.27380952380952384,0.6373626373626373,0.6233766233766234,0.55,0.5416666666666666,0.4827586206896552,0.37349397590361444,0.43902439024390244,0.056818181818181816,0.06666666666666667,0.0898876404494382,0.07954545454545454,0.06741573033707865
6068,0.4,0.5833333333333334,0.5476190476190477,0.4,0.3611111111111111,0.011666508583894527,0.0,0.0,0.75,0.5,0.014748022575700877,0.25510204081632654,0.42857142857142855,0.5517241379310345,0.6588235294117647,0.686046511627907,0.3488372093023256,0.691358024691358,0.7209302325581395,0.7252747252747253,0.6785714285714286,0.7108433734939759,0.6625,0.7023809523809523,0.6351351351351351,0.6790123456790124,0.6216216216216216,0.4117647058823529,0.5866666666666667,0.6,0.5384615384615384,0.5194805194805194,0.45901639344262296,0.6896551724137931,0.5,0.11904761904761904,0.7032967032967034,0.6233766233766234,0.6375,0.5833333333333334,0.2413793103448276,0.20481927710843373,0.23170731707317074,0.13636363636363635,0.06666666666666667,0.07865168539325842,0.13636363636363635,0.0898876404494382
6089,0.3,0.4722222222222222,0.40476190476190477,0.4,0.3611111111111111,0.01261500521673148,0.006396588486140725,0.0,0.75,0.5,0.010134459726159414,0.08163265306122448,0.2857142857142857,0.7586206896551724,0.6352941176470588,0.7325581395348837,0.6976744186046512,0.6790123456790124,0.6744186046511628,0.7142857142857143,0.5476190476190477,0.5903614457831325,0.5375,0.6904761904761905,0.8648648648648649,0.7283950617283951,0.7027027027027027,0.43137254901960786,0.5866666666666667,0.5857142857142857,0.4153846153846154,0.5324675324675324,0.3442622950819672,0.7586206896551724,0.6666666666666666,0.11904761904761904,0.6043956043956044,0.6623376623376623,0.5875,0.4722222222222222,0.19540229885057472,0.1566265060240964,0.13414634146341464,0.13636363636363635,0.044444444444444446,0.0898876404494382,0.045454545454545456,0.0898876404494382
6115,0.35,0.19444444444444445,0.23809523809523808,0.4,0.3333333333333333,0.011666508583894527,0.008528784648187633,0.0,0.75,0.75,0.011159695914946406,0.09183673469387756,0.5714285714285714,0.6551724137931034,0.7176470588235294,0.6511627906976745,0.313953488372093,0.6666666666666666,0.6976744186046512,0.7582417582417582,0.6785714285714286,0.6265060240963856,0.6125,0.7261904761904762,0.7027027027027027,0.7654320987654321,0.8918918918918919,0.13725490196078433,0.8266666666666667,0.4714285714285714,0.8615384615384616,0.6753246753246753,0.39344262295081966,0.6781609195402298,0.15384615384615385,0.30952380952380953,0.7252747252747253,0.5974025974025974,0.65,0.5694444444444444,0.3563218390804598,0.39759036144578314,0.2073170731707317,0.11363636363636363,0.08888888888888889,0.11235955056179775,0.125,0.11235955056179775
6134,0.45,0.5555555555555556,0.5238095238095238,0.4,0.3333333333333333,0.009769515318220621,0.017057569296375266,0.0,0.5,0.5,0.009621841631765918,0.04081632653061224,0.0,0.10344827586206896,0.6235294117647059,0.5465116279069767,0.7093023255813954,0.6790123456790124,0.627906976744186,0.6703296703296703,0.6071428571428571,0.6867469879518072,0.675,0.6428571428571429,0.5405405405405406,0.654320987654321,0.5135135135135135,0.11764705882352941,0.56,0.6714285714285714,0.3076923076923077,0.6363636363636364,0.6065573770491803,0.6781609195402298,0.6666666666666666,0.7023809523809523,0.6373626373626373,0.5844155844155844,0.65,0.5972222222222222,0.735632183908046,0.7590361445783133,0.7560975609756098,0.11363636363636363,0.1,0.0898876404494382,0.056818181818181816,0.11235955056179775
6178,0.45,0.9166666666666666,0.8809523809523809,0.4,0.3055555555555556,0.010718011951057574,0.010660980810234541,0.0,0.75,0.25,0.009109223537372422,0.08163265306122448,0.14285714285714285,0.6896551724137931,0.3764705882352941,0.6976744186046512,0.813953488372093,0.6419753086419753,0.6744186046511628,0.6373626373626373,0.42857142857142855,0.3132530120481928,0.2875,0.6071428571428571,0.35135135135135137,0.5802469135802469,0.36486486486486486,0.3333333333333333,0.14666666666666667,0.7571428571428571,0.6153846153846154,0.4935064935064935,0.9508196721311475,0.6436781609195402,0.46153846153846156,0.13095238095238096,0.6703296703296703,0.5194805194805194,0.75,0.6527777777777778,0.3563218390804598,0.14457831325301204,0.17073170731707318,0.3068181818181818,0.34444444444444444,0.2808988764044944,0.19318181818181818,0.34831460674157305
6183,0.45,0.75,0.6428571428571429,0.4,0.3055555555555556,0.010718011951057574,0.014925373134328358,0.0,0.75,0.5,0.011672314009339902,0.22448979591836735,0.7142857142857143,0.7241379310344828,0.6,0.6976744186046512,0.7093023255813954,0.6296296296296297,0.686046511627907,0.6813186813186813,0.6547619047619048,0.5903614457831325,0.6125,0.7261904761904762,0.6216216216216216,0.7407407407407407,0.5405405405405406,0.43137254901960786,0.5333333333333333,0.5714285714285714,0.5538461538461539,0.7792207792207793,0.7213114754098361,0.632183908045977,0.48717948717948717,0.16666666666666666,0.7142857142857143,0.5844155844155844,0.65,0.5416666666666666,0.3448275862068966,0.3493975903614458,0.34146341463414637,0.125,0.1111111111111111,0.056179775280898875,0.045454545454545456,0.12359550561797752
